transaction_id,customer_id,timestamp,transaction_amount,avg_transaction_amount_30d,amount_deviation,txn_velocity,velocity_change,location_change_km,merchant_category_risk,hour_of_day
T0202_007,C0202,2025-11-20 08:37:00,1609.38,2095,0.77,0,0.0,0.0,0.2,10
T0016_012,C0016,2025-11-20 08:41:00,2904.07,2522,1.15,0,0.0,0.0,0.15,20
T1250_002,C1250,2025-11-20 08:43:00,859.68,521,1.65,1,0.83,735.2,0.3,14
T0240_002,C0240,2025-11-20 08:44:00,1170.3,1815,0.64,1,0.83,0.0,0.4,21
T0405_002,C0405,2025-11-20 08:45:00,917.91,713,1.29,1,0.83,0.0,0.15,22
T1574_007,C1574,2025-11-20 08:45:00,4176.92,2803,1.49,0,0.0,0.0,0.4,9
T1216_017,C1216,2025-11-20 08:47:00,1187.83,1717,0.69,0,0.0,0.0,0.1,11
T1618_002,C1618,2025-11-20 08:48:00,482.66,1050,0.46,1,0.83,0.0,0.2,15
T1140_018,C1140,2025-11-20 08:50:00,864.27,1590,0.54,0,0.0,0.0,0.15,17
T0329_002,C0329,2025-11-20 08:51:00,3041.32,2704,1.12,1,0.83,0.0,0.3,22
T1104_002,C1104,2025-11-20 08:53:00,628.62,575,1.09,1,0.83,0.0,0.4,19
T1606_002,C1606,2025-11-20 08:58:00,1372.48,1766,0.78,1,0.83,0.0,0.1,13
T0915_002,C0915,2025-11-20 08:58:00,758.71,749,1.01,1,0.83,0.0,0.15,13
T0661_002,C0661,2025-11-20 09:00:00,2537.8,2282,1.11,0,0.0,0.0,0.3,17
T1236_002,C1236,2025-11-20 09:00:00,1802.98,1725,1.05,0,0.0,0.0,0.1,12
T1604_006,C1604,2025-11-20 09:00:00,2119.71,1588,1.33,0,0.0,120.2,0.2,21
T1723_015,C1723,2025-11-20 09:04:00,81502.0,1821,44.76,0,0.0,1153.2,0.7,4
T0729_006,C0729,2025-11-20 09:04:00,3367.59,2419,1.39,0,0.0,0.0,0.2,19
T0922_005,C0922,2025-11-20 09:05:00,2059.91,1218,1.69,0,0.0,0.0,0.1,20
T1527_018,C1527,2025-11-20 09:08:00,1400.1,1885,0.74,0,0.0,0.0,0.3,21
T0644_006,C0644,2025-11-20 09:12:00,1556.61,2028,0.77,0,0.0,0.0,0.15,22
T1105_007,C1105,2025-11-20 09:13:00,2648.14,2263,1.17,0,0.0,0.0,0.3,11
T1094_015,C1094,2025-11-20 09:15:00,2871.64,2661,1.08,0,0.0,0.0,0.2,21
T1494_006,C1494,2025-11-20 09:18:00,1650.61,1639,1.01,0,0.0,0.0,0.4,19
T0464_016,C0464,2025-11-20 09:18:00,1013.87,1484,0.68,0,0.0,0.0,0.3,19
T1116_006,C1116,2025-11-20 09:23:00,1155.04,1071,1.08,0,0.0,0.0,0.1,21
T0713_012,C0713,2025-11-20 09:23:00,690.64,1392,0.5,0,0.0,0.0,0.4,15
T0815_013,C0815,2025-11-20 09:27:00,3033.95,2617,1.16,0,0.0,0.0,0.4,16
T1013_010,C1013,2025-11-20 09:27:00,2418.33,2110,1.15,0,0.0,0.0,0.4,10
T1655_015,C1655,2025-11-20 09:28:00,83884.61,1867,44.93,0,0.0,0.0,1.0,0
T1544_006,C1544,2025-11-20 09:29:00,1571.74,1627,0.97,0,0.0,0.0,0.4,20
T1711_002,C1711,2025-11-20 09:31:00,705.73,815,0.87,0,0.0,120.2,0.15,8
T0167_002,C0167,2025-11-20 09:33:00,2111.58,1811,1.17,0,0.0,735.2,0.15,17
T1284_013,C1284,2025-11-20 09:33:00,4992.97,2938,1.7,0,0.0,735.2,0.3,9
T1846_012,C1846,2025-11-20 09:33:00,79325.32,1713,46.31,0,0.0,0.0,0.9,4
T0938_016,C0938,2025-11-20 09:34:00,3290.37,2400,1.37,0,0.0,0.0,0.2,12
T1319_006,C1319,2025-11-20 09:37:00,1058.35,1135,0.93,0,0.0,0.0,0.15,13
T0666_009,C0666,2025-11-20 09:39:00,1239.35,897,1.38,0,0.0,0.0,0.2,19
T0260_010,C0260,2025-11-20 09:41:00,1463.11,1279,1.14,0,0.0,0.0,0.15,8
T1028_010,C1028,2025-11-20 09:43:00,3021.17,2157,1.4,0,0.0,0.0,0.15,20
T0596_002,C0596,2025-11-20 09:45:00,1765.53,2175,0.81,0,0.0,0.0,0.3,22
T1564_007,C1564,2025-11-20 09:46:00,991.2,843,1.18,0,0.0,0.0,0.3,15
T1619_012,C1619,2025-11-20 09:49:00,57113.99,1790,31.91,0,0.0,0.0,0.9,2
T1233_002,C1233,2025-11-20 09:51:00,2827.39,2934,0.96,0,0.0,0.0,0.4,10
T1362_009,C1362,2025-11-20 09:51:00,2101.67,1742,1.21,0,0.0,0.0,0.4,18
T0183_012,C0183,2025-11-20 09:52:00,961.76,936,1.03,0,0.0,0.0,0.3,8
T0271_008,C0271,2025-11-20 09:54:00,1016.85,1265,0.8,0,0.0,0.0,0.3,22
T1124_006,C1124,2025-11-20 09:56:00,2194.46,2112,1.04,0,0.0,0.0,0.4,8
T0248_002,C0248,2025-11-20 09:57:00,2100.39,2293,0.92,0,0.0,0.0,0.2,16
T0133_002,C0133,2025-11-20 09:57:00,1475.31,1565,0.94,0,0.0,0.0,0.3,19
T1488_002,C1488,2025-11-20 09:58:00,1709.71,1746,0.98,0,0.0,0.0,0.2,8
T1098_007,C1098,2025-11-20 09:59:00,2350.83,2368,0.99,0,0.0,0.0,0.15,9
T0750_018,C0750,2025-11-20 09:59:00,920.65,1148,0.8,0,0.0,0.0,0.1,10
T1311_008,C1311,2025-11-20 09:59:00,791.76,692,1.14,0,0.0,120.2,0.2,18
T0207_020,C0207,2025-11-20 09:59:00,1021.0,927,1.1,0,0.0,0.0,0.15,16
T0995_007,C0995,2025-11-20 10:00:00,813.2,1184,0.69,0,0.0,120.2,0.15,16
T1800_017,C1800,2025-11-20 10:01:00,36753.62,908,40.48,0,0.0,0.0,0.85,4
T1878_007,C1878,2025-11-20 10:04:00,902.66,1229,0.73,0,0.0,0.0,0.3,12
T1766_002,C1766,2025-11-20 10:06:00,955.02,1033,0.92,0,0.0,0.0,0.1,20
T0417_012,C0417,2025-11-20 10:06:00,945.78,818,1.16,0,0.0,0.0,0.3,8
T1062_006,C1062,2025-11-20 10:06:00,1233.99,1122,1.1,0,0.0,0.0,0.3,10
T0180_018,C0180,2025-11-20 10:07:00,328.83,1871,0.18,0,0.0,0.0,0.2,21
T1494_007,C1494,2025-11-20 10:07:00,1206.66,1639,0.74,1,0.83,0.0,0.2,21
T1574_008,C1574,2025-11-20 10:08:00,1944.78,2803,0.69,0,0.0,0.0,0.3,13
T0377_012,C0377,2025-11-20 10:09:00,1919.84,1470,1.31,0,0.0,845.3,0.4,18
T0548_006,C0548,2025-11-20 10:10:00,563.32,628,0.9,0,0.0,0.0,0.1,20
T0835_014,C0835,2025-11-20 10:16:00,1224.96,1296,0.95,0,0.0,0.0,0.1,17
T1413_003,C1413,2025-11-20 10:16:00,547.35,504,1.09,0,0.0,0.0,0.3,12
T0707_005,C0707,2025-11-20 10:16:00,2196.27,1902,1.15,0,0.0,0.0,0.4,12
T0709_009,C0709,2025-11-20 10:23:00,1538.75,1666,0.92,0,0.0,0.0,0.4,15
T1549_002,C1549,2025-11-20 10:26:00,2737.96,2977,0.92,0,0.0,0.0,0.3,15
T0240_003,C0240,2025-11-20 10:27:00,1597.25,1815,0.88,0,0.0,0.0,0.4,14
T1288_007,C1288,2025-11-20 10:29:00,1163.05,825,1.41,0,0.0,0.0,0.1,15
T1239_002,C1239,2025-11-20 10:29:00,1115.23,1027,1.09,0,0.0,0.0,0.4,9
T0713_013,C0713,2025-11-20 10:29:00,887.41,1392,0.64,0,0.0,0.0,0.3,19
T0815_014,C0815,2025-11-20 10:30:00,1837.66,2617,0.7,0,0.0,0.0,0.15,10
T0109_002,C0109,2025-11-20 10:31:00,588.4,530,1.11,0,0.0,0.0,0.3,22
T0985_010,C0985,2025-11-20 10:31:00,3352.45,2967,1.13,0,0.0,0.0,0.2,12
T1476_006,C1476,2025-11-20 10:31:00,729.97,548,1.33,0,0.0,0.0,0.2,9
T1568_012,C1568,2025-11-20 10:32:00,1152.05,1166,0.99,0,0.0,0.0,0.4,11
T0875_012,C0875,2025-11-20 10:35:00,2481.99,1423,1.74,0,0.0,0.0,0.15,22
T1149_006,C1149,2025-11-20 10:35:00,1003.84,1239,0.81,0,0.0,0.0,0.1,15
T1132_015,C1132,2025-11-20 10:37:00,1552.89,2306,0.67,0,0.0,0.0,0.15,13
T1028_011,C1028,2025-11-20 10:38:00,2385.87,2157,1.11,1,0.5,0.0,0.3,8
T0655_008,C0655,2025-11-20 10:38:00,893.61,1248,0.72,0,0.0,0.0,0.15,13
T1236_003,C1236,2025-11-20 10:41:00,1327.02,1725,0.77,0,0.0,0.0,0.4,17
T0402_006,C0402,2025-11-20 10:42:00,973.24,1060,0.92,0,0.0,0.0,0.2,19
T1663_009,C1663,2025-11-20 10:43:00,57099.91,1701,33.57,0,0.0,0.0,1.0,2
T0613_011,C0613,2025-11-20 10:44:00,788.38,603,1.31,0,0.0,0.0,0.1,14
T1034_016,C1034,2025-11-20 10:46:00,791.2,741,1.07,0,0.0,0.0,0.15,12
T1196_011,C1196,2025-11-20 10:47:00,665.72,794,0.84,0,0.0,0.0,0.2,15
T0352_012,C0352,2025-11-20 10:48:00,1857.13,2519,0.74,0,0.0,0.0,0.3,8
T1857_012,C1857,2025-11-20 10:50:00,33260.52,1046,31.8,0,0.0,0.0,0.9,23
T0132_016,C0132,2025-11-20 10:51:00,541.01,771,0.7,0,0.0,0.0,0.1,17
T0904_006,C0904,2025-11-20 10:52:00,1333.54,1861,0.72,0,0.0,0.0,0.4,15
T0186_007,C0186,2025-11-20 10:58:00,579.23,628,0.92,0,0.0,0.0,0.4,18
T1181_009,C1181,2025-11-20 10:58:00,813.8,635,1.28,0,0.0,0.0,0.3,13
T0681_011,C0681,2025-11-20 10:58:00,395.08,1566,0.25,0,0.0,0.0,0.1,19
T0822_009,C0822,2025-11-20 10:58:00,3771.08,2817,1.34,0,0.0,0.0,0.2,10
T0037_002,C0037,2025-11-20 11:02:00,2496.72,2483,1.01,0,0.0,0.0,0.1,20
T1000_008,C1000,2025-11-20 11:02:00,2343.05,1854,1.26,0,0.0,0.0,0.2,18
T0200_008,C0200,2025-11-20 11:03:00,2998.73,2597,1.15,0,0.0,0.0,0.2,17
T1137_002,C1137,2025-11-20 11:06:00,948.12,1178,0.8,0,0.0,120.2,0.2,16
T1002_002,C1002,2025-11-20 11:07:00,1841.28,2441,0.75,0,0.0,0.0,0.1,15
T0106_008,C0106,2025-11-20 11:08:00,1221.87,1039,1.18,0,0.0,0.0,0.1,13
T1878_008,C1878,2025-11-20 11:11:00,775.28,1229,0.63,0,0.0,0.0,0.1,20
T0624_008,C0624,2025-11-20 11:12:00,966.68,770,1.26,0,0.0,0.0,0.1,21
T1284_014,C1284,2025-11-20 11:12:00,4458.87,2938,1.52,0,0.0,0.0,0.1,19
T1008_007,C1008,2025-11-20 11:16:00,3753.88,2571,1.46,0,0.0,0.0,0.4,11
T1793_008,C1793,2025-11-20 11:17:00,940.48,1039,0.91,0,0.0,0.0,0.4,17
T0121_014,C0121,2025-11-20 11:17:00,1596.92,1856,0.86,0,0.0,0.0,0.4,13
T0107_002,C0107,2025-11-20 11:17:00,1259.6,945,1.33,0,0.0,0.0,0.4,8
T1083_009,C1083,2025-11-20 11:18:00,3178.66,2962,1.07,0,0.0,735.2,0.4,8
T0722_010,C0722,2025-11-20 11:22:00,915.56,691,1.32,0,0.0,0.0,0.2,12
T1467_005,C1467,2025-11-20 11:23:00,3374.8,2487,1.36,0,0.0,0.0,0.1,8
T1012_007,C1012,2025-11-20 11:23:00,2708.05,2349,1.15,0,0.0,0.0,0.2,22
T1093_017,C1093,2025-11-20 11:26:00,730.88,1085,0.67,0,0.0,0.0,0.4,9
T0689_014,C0689,2025-11-20 11:26:00,1030.53,828,1.24,0,0.0,0.0,0.1,18
T1548_008,C1548,2025-11-20 11:28:00,763.66,1466,0.52,0,0.0,0.0,0.2,15
T1181_010,C1181,2025-11-20 11:29:00,800.93,635,1.26,1,0.83,120.2,0.1,10
T0236_010,C0236,2025-11-20 11:32:00,1042.7,1316,0.79,0,0.0,0.0,0.2,20
T0342_014,C0342,2025-11-20 11:32:00,2185.91,2283,0.96,0,0.0,0.0,0.15,18
T0899_016,C0899,2025-11-20 11:34:00,4236.34,2651,1.6,0,0.0,0.0,0.2,12
T1917_009,C1917,2025-11-20 11:36:00,978.41,1017,0.96,0,0.0,0.0,0.3,14
T0494_002,C0494,2025-11-20 11:36:00,1733.08,1584,1.09,0,0.0,0.0,0.4,10
T0014_012,C0014,2025-11-20 11:37:00,3087.17,2674,1.15,0,0.0,0.0,0.4,8
T1797_006,C1797,2025-11-20 11:38:00,1080.44,1015,1.06,0,0.0,0.0,0.3,14
T1967_008,C1967,2025-11-20 11:39:00,1320.75,961,1.37,0,0.0,0.0,0.1,18
T0377_013,C0377,2025-11-20 11:39:00,1309.86,1470,0.89,0,0.0,0.0,0.3,14
T0922_006,C0922,2025-11-20 11:41:00,1354.74,1218,1.11,0,0.0,0.0,0.4,21
T1568_013,C1568,2025-11-20 11:42:00,1320.24,1166,1.13,0,0.0,0.0,0.4,22
T1551_012,C1551,2025-11-20 11:42:00,2475.82,2949,0.84,0,0.0,0.0,0.1,9
T0934_002,C0934,2025-11-20 11:42:00,1973.6,1995,0.99,0,0.0,0.0,0.3,13
T1433_002,C1433,2025-11-20 11:43:00,786.9,880,0.89,0,0.0,0.0,0.1,17
T0230_007,C0230,2025-11-20 11:44:00,2169.32,2432,0.89,0,0.0,0.0,0.1,15
T1288_008,C1288,2025-11-20 11:47:00,307.24,825,0.37,0,0.0,0.0,0.15,20
T0051_012,C0051,2025-11-20 11:47:00,1265.61,1395,0.91,0,0.0,0.0,0.2,20
T1162_018,C1162,2025-11-20 11:51:00,2584.76,2926,0.88,0,0.0,0.0,0.1,16
T0417_013,C0417,2025-11-20 11:52:00,553.08,818,0.68,0,0.0,0.0,0.4,19
T0121_015,C0121,2025-11-20 11:53:00,1797.01,1856,0.97,1,0.5,0.0,0.15,12
T1157_014,C1157,2025-11-20 11:57:00,1591.62,1618,0.98,0,0.0,0.0,0.3,9
T1180_002,C1180,2025-11-20 11:57:00,969.34,1618,0.6,0,0.0,0.0,0.4,12
T1846_013,C1846,2025-11-20 11:58:00,67789.78,1713,39.57,0,0.0,3783.9,1.0,2
T1386_018,C1386,2025-11-20 11:58:00,1767.37,1979,0.89,0,0.0,0.0,0.2,12
T0882_002,C0882,2025-11-20 12:00:00,1289.41,766,1.68,0,0.0,0.0,0.3,22
T0409_015,C0409,2025-11-20 12:00:00,2730.52,2844,0.96,0,0.0,0.0,0.3,9
T0651_002,C0651,2025-11-20 12:01:00,695.87,775,0.9,0,0.0,0.0,0.1,13
T1763_013,C1763,2025-11-20 12:04:00,71612.0,1684,42.52,0,0.0,0.0,0.9,1
T0995_008,C0995,2025-11-20 12:06:00,1382.85,1184,1.17,0,0.0,0.0,0.4,14
T0202_008,C0202,2025-11-20 12:07:00,2616.78,2095,1.25,0,0.0,0.0,0.3,19
T0867_006,C0867,2025-11-20 12:09:00,475.28,1554,0.31,0,0.0,0.0,0.2,20
T1034_017,C1034,2025-11-20 12:10:00,440.55,741,0.59,0,0.0,0.0,0.4,9
T1319_007,C1319,2025-11-20 12:11:00,1654.15,1135,1.46,0,0.0,0.0,0.2,12
T0203_007,C0203,2025-11-20 12:17:00,3500.93,2878,1.22,0,0.0,0.0,0.4,14
T1935_006,C1935,2025-11-20 12:19:00,980.68,1018,0.96,0,0.0,0.0,0.3,19
T0915_003,C0915,2025-11-20 12:20:00,515.81,749,0.69,0,0.0,0.0,0.1,8
T1098_008,C1098,2025-11-20 12:21:00,2737.01,2368,1.16,0,0.0,0.0,0.4,13
T0666_010,C0666,2025-11-20 12:21:00,1055.27,897,1.18,0,0.0,0.0,0.4,15
T1606_003,C1606,2025-11-20 12:22:00,1263.17,1766,0.72,0,0.0,0.0,0.15,19
T0324_007,C0324,2025-11-20 12:23:00,521.57,512,1.02,0,0.0,0.0,0.2,17
T1018_014,C1018,2025-11-20 12:26:00,1760.66,2214,0.8,0,0.0,0.0,0.15,8
T1417_011,C1417,2025-11-20 12:26:00,1597.71,1693,0.94,0,0.0,0.0,0.4,20
T1070_015,C1070,2025-11-20 12:28:00,1008.6,923,1.09,0,0.0,0.0,0.3,10
T1413_004,C1413,2025-11-20 12:29:00,311.29,504,0.62,0,0.0,0.0,0.4,12
T0107_003,C0107,2025-11-20 12:33:00,1061.18,945,1.12,0,0.0,0.0,0.1,22
T0931_009,C0931,2025-11-20 12:33:00,3791.04,2988,1.27,0,0.0,0.0,0.1,17
T0690_013,C0690,2025-11-20 12:35:00,1282.23,1596,0.8,0,0.0,0.0,0.15,11
T1943_007,C1943,2025-11-20 12:35:00,1696.91,1074,1.58,0,0.0,0.0,0.4,22
T0281_011,C0281,2025-11-20 12:36:00,2219.85,1854,1.2,0,0.0,0.0,0.4,13
T1124_007,C1124,2025-11-20 12:37:00,3390.67,2112,1.61,0,0.0,0.0,0.2,12
T0016_013,C0016,2025-11-20 12:37:00,3177.03,2522,1.26,0,0.0,0.0,0.3,8
T1763_014,C1763,2025-11-20 12:42:00,76962.86,1684,45.7,1,0.5,0.0,0.85,3
T1707_013,C1707,2025-11-20 12:43:00,38185.81,1205,31.69,0,0.0,0.0,0.9,2
T0882_003,C0882,2025-11-20 12:45:00,1184.02,766,1.55,1,0.83,735.2,0.3,13
T1012_008,C1012,2025-11-20 12:47:00,1615.78,2349,0.69,0,0.0,0.0,0.4,14
T1075_013,C1075,2025-11-20 12:47:00,3144.16,2109,1.49,0,0.0,0.0,0.15,18
T0867_007,C0867,2025-11-20 12:49:00,1563.6,1554,1.01,1,0.83,0.0,0.2,15
T0183_013,C0183,2025-11-20 12:50:00,1006.83,936,1.08,0,0.0,0.0,0.1,15
T1319_008,C1319,2025-11-20 12:51:00,1133.22,1135,1.0,1,0.83,0.0,0.4,12
T1750_009,C1750,2025-11-20 12:55:00,40184.82,1450,27.71,0,0.0,1179.5,1.0,1
T1911_002,C1911,2025-11-20 12:56:00,1702.52,1449,1.17,0,0.0,0.0,0.4,20
T1239_003,C1239,2025-11-20 12:57:00,1570.97,1027,1.53,0,0.0,0.0,0.15,9
T1216_018,C1216,2025-11-20 12:58:00,1645.42,1717,0.96,0,0.0,0.0,0.15,19
T1087_002,C1087,2025-11-20 13:00:00,1895.74,2359,0.8,0,0.0,0.0,0.4,20
T0729_007,C0729,2025-11-20 13:02:00,2004.09,2419,0.83,0,0.0,0.0,0.4,22
T0689_015,C0689,2025-11-20 13:05:00,534.59,828,0.65,0,0.0,0.0,0.15,19
T0801_014,C0801,2025-11-20 13:06:00,2216.67,2044,1.08,0,0.0,845.3,0.3,11
T0894_002,C0894,2025-11-20 13:14:00,2539.77,2156,1.18,0,0.0,0.0,0.1,13
T1171_002,C1171,2025-11-20 13:18:00,451.12,1663,0.27,0,0.0,0.0,0.4,13
T0203_008,C0203,2025-11-20 13:19:00,1971.31,2878,0.68,0,0.0,0.0,0.2,9
T0985_011,C0985,2025-11-20 13:20:00,3245.81,2967,1.09,0,0.0,0.0,0.2,11
T0192_002,C0192,2025-11-20 13:20:00,1266.86,940,1.35,0,0.0,0.0,0.15,18
T1655_016,C1655,2025-11-20 13:23:00,77935.0,1867,41.74,0,0.0,0.0,0.7,1
T1382_014,C1382,2025-11-20 13:24:00,486.23,510,0.95,0,0.0,0.0,0.3,18
T1008_008,C1008,2025-11-20 13:25:00,3751.13,2571,1.46,0,0.0,0.0,0.2,8
T0915_004,C0915,2025-11-20 13:26:00,1080.82,749,1.44,0,0.0,0.0,0.4,20
T0734_002,C0734,2025-11-20 13:26:00,946.02,806,1.17,0,0.0,0.0,0.1,11
T0651_003,C0651,2025-11-20 13:27:00,722.52,775,0.93,0,0.0,0.0,0.2,14
T1688_002,C1688,2025-11-20 13:28:00,1130.16,1191,0.95,0,0.0,0.0,0.1,22
T0638_020,C0638,2025-11-20 13:29:00,754.1,634,1.19,0,0.0,0.0,0.15,17
T1813_006,C1813,2025-11-20 13:31:00,2051.72,1674,1.23,0,0.0,0.0,0.4,14
T1196_012,C1196,2025-11-20 13:32:00,1154.92,794,1.45,0,0.0,0.0,0.4,15
T0409_016,C0409,2025-11-20 13:34:00,1717.01,2844,0.6,0,0.0,0.0,0.15,9
T1132_016,C1132,2025-11-20 13:35:00,2389.73,2306,1.04,0,0.0,0.0,0.15,16
T0464_017,C0464,2025-11-20 13:35:00,1016.52,1484,0.68,0,0.0,120.2,0.15,21
T1362_010,C1362,2025-11-20 13:37:00,2268.2,1742,1.3,0,0.0,0.0,0.1,9
T1793_009,C1793,2025-11-20 13:37:00,42794.0,1039,41.19,0,0.0,0.0,0.85,0
T0912_007,C0912,2025-11-20 13:37:00,1294.01,2182,0.59,0,0.0,0.0,0.15,19
T1028_012,C1028,2025-11-20 13:37:00,2620.79,2157,1.22,0,0.0,0.0,0.4,21
T1038_002,C1038,2025-11-20 13:37:00,2290.53,2884,0.79,0,0.0,0.0,0.2,11
T0138_007,C0138,2025-11-20 13:38:00,1828.34,2104,0.87,0,0.0,0.0,0.15,12
T0186_008,C0186,2025-11-20 13:40:00,694.41,628,1.11,0,0.0,0.0,0.1,9
T0627_013,C0627,2025-11-20 13:40:00,1752.41,1142,1.53,0,0.0,0.0,0.15,12
T0405_003,C0405,2025-11-20 13:42:00,854.93,713,1.2,0,0.0,0.0,0.4,11
T1857_013,C1857,2025-11-20 13:42:00,50446.37,1046,48.23,0,0.0,0.0,0.9,4
T0417_014,C0417,2025-11-20 13:47:00,1062.68,818,1.3,0,0.0,0.0,0.3,8
T1062_007,C1062,2025-11-20 13:49:00,921.58,1122,0.82,0,0.0,0.0,0.4,8
T1000_009,C1000,2025-11-20 13:51:00,1380.61,1854,0.74,0,0.0,0.0,0.2,21
T1917_010,C1917,2025-11-20 13:52:00,95154.0,1017,93.56,0,0.0,0.0,0.85,1
T1338_012,C1338,2025-11-20 13:53:00,2661.55,2379,1.12,0,0.0,0.0,0.3,15
T1070_016,C1070,2025-11-20 13:54:00,940.21,923,1.02,0,0.0,0.0,0.1,15
T0492_002,C0492,2025-11-20 13:56:00,895.44,640,1.4,0,0.0,0.0,0.15,10
T0623_007,C0623,2025-11-20 13:59:00,2561.11,2422,1.06,0,0.0,0.0,0.1,10
T0037_003,C0037,2025-11-20 13:59:00,3731.78,2483,1.5,0,0.0,0.0,0.1,15
T0183_014,C0183,2025-11-20 14:00:00,903.36,936,0.97,0,0.0,845.3,0.2,22
T1488_003,C1488,2025-11-20 14:04:00,1577.94,1746,0.9,0,0.0,0.0,0.15,22
T1124_008,C1124,2025-11-20 14:05:00,1359.54,2112,0.64,0,0.0,120.2,0.1,20
T1565_007,C1565,2025-11-20 14:05:00,1220.66,946,1.29,0,0.0,0.0,0.4,11
T0167_003,C0167,2025-11-20 14:07:00,1172.3,1811,0.65,0,0.0,0.0,0.1,19
T0203_009,C0203,2025-11-20 14:08:00,3532.02,2878,1.23,1,0.83,0.0,0.2,13
T0139_002,C0139,2025-11-20 14:11:00,1105.19,1348,0.82,0,0.0,0.0,0.4,11
T0934_003,C0934,2025-11-20 14:12:00,1824.94,1995,0.91,0,0.0,120.2,0.3,8
T1574_009,C1574,2025-11-20 14:14:00,1928.94,2803,0.69,0,0.0,0.0,0.15,9
T0050_002,C0050,2025-11-20 14:14:00,942.92,1206,0.78,0,0.0,0.0,0.1,11
T0875_013,C0875,2025-11-20 14:14:00,1210.85,1423,0.85,0,0.0,0.0,0.2,20
T0931_010,C0931,2025-11-20 14:16:00,3070.0,2988,1.03,0,0.0,0.0,0.15,19
T1797_007,C1797,2025-11-20 14:16:00,1631.98,1015,1.61,0,0.0,0.0,0.2,11
T0230_008,C0230,2025-11-20 14:17:00,1900.79,2432,0.78,0,0.0,845.3,0.1,18
T1604_007,C1604,2025-11-20 14:17:00,1326.48,1588,0.84,0,0.0,0.0,0.4,14
T0402_007,C0402,2025-11-20 14:18:00,1368.52,1060,1.29,0,0.0,735.2,0.3,12
T1818_002,C1818,2025-11-20 14:20:00,2391.51,1575,1.52,0,0.0,0.0,0.3,13
T0472_002,C0472,2025-11-20 14:20:00,1862.33,2305,0.81,0,0.0,0.0,0.15,9
T0350_002,C0350,2025-11-20 14:20:00,2563.61,2700,0.95,0,0.0,0.0,0.2,17
T0260_011,C0260,2025-11-20 14:25:00,1175.92,1279,0.92,0,0.0,0.0,0.4,21
T1716_011,C1716,2025-11-20 14:29:00,57698.35,1813,31.82,0,0.0,0.0,1.0,2
T1171_003,C1171,2025-11-20 14:29:00,2482.4,1663,1.49,0,0.0,0.0,0.4,12
T0624_009,C0624,2025-11-20 14:30:00,466.05,770,0.61,0,0.0,0.0,0.15,8
T0681_012,C0681,2025-11-20 14:30:00,1876.0,1566,1.2,0,0.0,0.0,0.2,13
T1669_002,C1669,2025-11-20 14:32:00,1802.98,1177,1.53,0,0.0,0.0,0.15,17
T0709_010,C0709,2025-11-20 14:32:00,1111.42,1666,0.67,0,0.0,0.0,0.1,8
T1002_003,C1002,2025-11-20 14:33:00,2956.17,2441,1.21,0,0.0,0.0,0.3,20
T0978_002,C0978,2025-11-20 14:33:00,2589.51,2593,1.0,0,0.0,0.0,0.1,8
T0734_003,C0734,2025-11-20 14:36:00,918.94,806,1.14,0,0.0,0.0,0.15,13
T0515_002,C0515,2025-11-20 14:37:00,2759.28,1932,1.43,0,0.0,0.0,0.2,16
T0644_007,C0644,2025-11-20 14:38:00,1703.96,2028,0.84,0,0.0,0.0,0.15,9
T0604_010,C0604,2025-11-20 14:39:00,2044.9,2665,0.77,0,0.0,0.0,0.1,16
T1277_002,C1277,2025-11-20 14:43:00,769.87,666,1.16,0,0.0,0.0,0.3,17
T1911_003,C1911,2025-11-20 14:43:00,1080.89,1449,0.75,0,0.0,0.0,0.15,21
T1525_002,C1525,2025-11-20 14:43:00,1054.95,1134,0.93,0,0.0,0.0,0.3,9
T0859_002,C0859,2025-11-20 14:47:00,2815.49,2998,0.94,0,0.0,0.0,0.1,8
T1162_019,C1162,2025-11-20 14:48:00,2513.39,2926,0.86,0,0.0,0.0,0.15,8
T1967_009,C1967,2025-11-20 14:49:00,1378.84,961,1.43,0,0.0,0.0,0.4,21
T0689_016,C0689,2025-11-20 14:51:00,673.34,828,0.81,0,0.0,0.0,0.2,13
T1763_015,C1763,2025-11-20 14:51:00,89848.0,1684,53.35,0,0.0,1153.2,1.0,3
T0470_002,C0470,2025-11-20 14:52:00,1754.73,1776,0.99,0,0.0,0.0,0.1,13
T1457_002,C1457,2025-11-20 14:54:00,3251.48,2056,1.58,0,0.0,0.0,0.15,16
T0133_003,C0133,2025-11-20 14:56:00,2697.72,1565,1.72,0,0.0,0.0,0.4,22
T1104_003,C1104,2025-11-20 14:57:00,481.09,575,0.84,0,0.0,0.0,0.3,21
T0496_007,C0496,2025-11-20 14:58:00,2661.98,2591,1.03,0,0.0,0.0,0.1,19
T1476_007,C1476,2025-11-20 14:59:00,564.2,548,1.03,0,0.0,0.0,0.3,10
T1621_002,C1621,2025-11-20 15:00:00,1844.29,1220,1.51,0,0.0,0.0,0.1,9
T0750_019,C0750,2025-11-20 15:02:00,1090.02,1148,0.95,0,0.0,0.0,0.2,16
T1319_009,C1319,2025-11-20 15:02:00,1249.95,1135,1.1,0,0.0,0.0,0.3,15
T1137_003,C1137,2025-11-20 15:02:00,1619.69,1178,1.37,0,0.0,0.0,0.3,14
T0175_002,C0175,2025-11-20 15:02:00,1005.33,1124,0.89,0,0.0,0.0,0.2,19
